ENEMY,ROWID,CH1Pos,CH2Pos,CH3Pos,CH4Pos,CH5Pos
0,134055,2,0,4,3,1
0,134056,4,0,1,3,2
0,134057,1,3,2,0,4
0,134058,1,0,3,4,2
0,134062,0,3,1,4,2
0,134063,0,1,2,3,4
0,134070,3,4,1,0,2
0,134071,3,4,2,1,0
0,134073,0,4,2,3,1
0,134076,3,1,4,2,0
0,134078,2,0,3,1,4
0,134079,0,4,3,1,2
0,134080,0,3,1,2,4
0,134083,0,1,4,2,3
0,134086,3,1,4,2,0
0,134088,4,1,0,3,2
0,134091,4,1,2,0,3
0,134092,4,3,2,0,1
0,134093,1,4,0,3,2
0,134095,2,0,1,4,3
0,134096,4,0,1,3,2
0,134098,1,3,4,2,0
0,134099,2,4,0,3,1
0,134104,1,2,0,4,3
0,134105,2,1,0,4,3
0,134109,1,3,4,0,2
0,134112,4,3,0,1,2
0,134114,0,1,4,3,2
0,134116,1,2,3,4,0
0,134121,3,4,0,1,2
0,134123,2,0,3,1,4
0,134124,1,0,4,2,3
0,134127,0,2,3,4,1
0,134129,4,3,2,1,0
0,134130,2,1,0,3,4
0,134132,2,1,4,3,0
0,134134,3,4,2,1,0
0,134136,4,3,1,2,0
0,134138,2,0,1,4,3
0,134144,0,2,1,3,4
0,134146,1,2,4,0,3
0,134148,2,0,3,1,4
0,134150,1,4,3,2,0
0,134152,4,0,1,3,2
0,134155,3,0,1,4,2
0,134160,1,2,4,3,0
0,134161,3,2,0,1,4
0,134162,3,2,4,0,1
0,134165,2,4,3,0,1
0,134169,3,0,1,2,4
0,134173,4,0,1,2,3
0,134175,1,2,4,3,0
0,134176,1,3,0,4,2
0,134177,0,3,1,2,4
0,134181,0,4,1,3,2
0,134184,2,0,1,4,3
0,134190,1,0,2,3,4
0,134191,4,3,1,0,2
0,134193,0,2,4,1,3
0,134194,3,1,4,2,0
0,134196,0,2,1,3,4
0,134197,0,3,2,1,4
0,134204,0,4,1,2,3
0,134205,4,3,1,2,0
0,134209,1,3,0,4,2
0,134210,4,3,2,0,1
0,134212,1,0,3,4,2
0,134213,1,4,2,3,0
0,134218,2,4,3,0,1
0,134219,0,1,2,3,4
0,134223,1,2,3,4,0
0,134224,0,3,1,2,4
0,134229,4,3,0,2,1
0,134230,0,1,2,4,3
0,134239,3,4,0,1,2
0,134245,3,2,4,0,1
0,134248,4,2,3,1,0
0,134250,4,1,2,3,0
0,134251,2,4,3,0,1
0,134254,3,2,4,1,0
0,134260,0,1,3,4,2
0,134262,4,3,2,0,1
0,134263,2,4,3,1,0
0,134264,2,3,4,0,1
0,134268,2,4,3,0,1
0,134275,0,3,1,4,2
0,134276,1,4,3,0,2
0,134279,1,2,4,3,0
0,134280,0,2,4,1,3
0,134281,1,0,2,4,3
0,134283,0,2,1,4,3
0,134284,0,1,4,3,2
0,134290,4,0,2,3,1
0,134292,2,4,1,0,3
0,134295,4,2,1,0,3
0,134298,0,4,2,1,3
0,134299,4,2,1,3,0
0,134300,1,4,0,3,2
0,134301,2,0,1,4,3
0,134314,2,0,1,3,4
0,134315,2,0,3,4,1
0,134317,2,4,1,3,0
0,134323,1,3,4,0,2
0,134329,0,4,3,1,2
0,134332,4,3,0,1,2
0,134333,2,4,1,3,0
0,134342,2,0,4,1,3
0,134344,2,0,1,4,3
0,134347,3,0,1,4,2
0,134349,4,3,2,0,1
0,134360,1,3,2,4,0
0,134362,2,0,1,4,3
0,134363,4,3,2,1,0
0,134364,4,0,3,1,2
0,134369,3,4,1,0,2
0,134372,1,2,0,3,4
0,134373,2,0,1,4,3
0,134374,2,0,4,1,3
0,134380,2,0,1,3,4
0,134382,3,1,2,4,0
0,134384,1,3,2,0,4
0,134389,1,4,3,2,0
0,134392,0,3,4,1,2
0,134398,1,3,4,0,2
0,134401,3,1,2,0,4
0,134403,4,0,3,1,2
0,134405,3,4,2,0,1
0,134406,4,1,0,3,2
0,134409,0,4,2,1,3
0,134416,4,3,2,0,1
0,134418,4,3,2,1,0
0,134419,3,4,1,2,0
0,134423,4,1,3,0,2
0,134424,2,1,4,3,0
0,134430,2,1,4,3,0
0,134431,4,0,1,3,2
0,134432,1,2,3,4,0
0,134433,2,3,4,1,0
0,134435,3,2,1,4,0
0,134437,2,3,4,0,1
0,134438,0,1,2,4,3
0,134442,1,2,4,3,0
0,134449,2,1,0,4,3
0,134451,3,4,2,1,0
0,134452,3,2,4,1,0
0,134460,2,1,3,4,0
0,134461,0,2,4,1,3
0,134466,2,1,4,0,3
0,134467,4,1,0,3,2
0,134473,3,2,0,4,1
0,134478,4,2,0,3,1
0,134482,1,2,3,4,0
0,134483,2,1,4,3,0
0,134489,1,2,0,3,4
0,134496,2,0,3,1,4
0,134497,0,1,2,4,3
0,134503,1,0,3,2,4
0,134504,4,3,2,0,1
0,134505,0,2,1,3,4
0,134506,0,2,1,3,4
0,134507,1,2,0,3,4
0,134508,4,2,0,3,1
0,134509,1,0,4,3,2
0,134512,0,3,1,2,4
0,134517,1,0,2,4,3
0,134521,3,1,4,0,2
0,134522,0,3,4,2,1
0,134523,3,2,1,4,0
0,134525,0,3,2,4,1
0,134526,4,3,0,2,1
0,134527,3,1,2,4,0
0,134532,0,1,4,2,3
0,134534,4,2,3,0,1
0,134535,3,2,0,4,1
0,134536,3,2,0,4,1
0,134537,0,4,3,2,1
0,134538,0,2,1,3,4
0,134539,4,1,2,3,0
0,134542,1,0,2,3,4
0,134548,0,2,1,4,3
0,134552,1,4,3,0,2
0,134553,3,1,2,0,4
0,134556,3,0,4,1,2
0,134557,4,0,3,1,2
0,134559,0,4,3,1,2
0,134561,1,2,4,0,3
0,134562,4,2,0,1,3
0,134563,3,4,0,1,2
0,134565,0,1,2,4,3
0,134566,0,3,1,4,2
0,134569,2,4,1,0,3
0,134574,2,1,4,0,3
0,134576,3,2,0,4,1
0,134577,2,3,4,0,1
0,134580,0,4,3,2,1
0,134581,3,4,2,0,1
0,134586,0,3,1,2,4
0,134588,3,1,4,0,2
0,134593,4,3,0,1,2
0,134594,2,4,3,0,1
0,134595,2,1,0,3,4
0,134596,1,4,3,2,0
0,134597,1,0,3,4,2
0,134602,1,3,4,0,2
0,134606,3,1,2,4,0
0,134607,3,4,1,2,0
0,134608,0,4,2,1,3
0,134609,0,4,3,1,2
0,134610,1,2,0,4,3
0,134613,4,1,0,2,3
0,134614,3,0,1,2,4
0,134615,4,2,3,0,1
0,134616,0,1,2,3,4
0,134617,3,0,1,2,4
0,134619,0,1,2,3,4
0,134621,2,0,1,4,3
0,134622,2,4,3,1,0
0,134626,1,4,0,2,3
0,134628,3,1,0,2,4
0,134631,3,1,0,4,2
0,134634,3,2,0,4,1
0,134636,1,2,4,0,3
0,134639,4,3,0,1,2
0,134645,0,3,4,2,1
0,134647,1,2,3,0,4
0,134648,3,1,2,4,0
0,134654,3,4,0,2,1
0,134657,4,2,1,3,0
0,134661,4,3,0,2,1
0,134663,3,2,0,1,4
0,134666,0,3,1,2,4
0,134669,3,0,1,4,2
0,134672,0,3,4,2,1
0,134673,2,3,4,1,0
0,134679,3,4,1,0,2
0,134686,1,4,0,3,2
0,134687,0,3,4,1,2
0,134688,1,3,4,2,0
0,134693,0,3,2,4,1
0,134694,0,4,2,3,1
0,134697,1,3,2,0,4
0,134698,4,2,1,3,0
0,134700,1,2,4,0,3
0,134701,1,3,0,4,2
0,134702,3,4,2,0,1
0,134705,0,2,1,3,4
0,134708,4,2,1,3,0
0,134711,2,1,0,4,3
0,134714,2,0,3,4,1
0,134715,1,4,2,3,0
0,134716,2,4,0,3,1
0,134717,0,1,4,2,3
0,134718,1,0,3,4,2
0,134720,4,1,2,3,0
0,134724,1,3,0,2,4
0,134725,2,0,3,1,4
0,134727,0,1,3,2,4
0,134728,1,3,0,2,4
0,134736,1,2,3,4,0
0,134738,3,1,0,4,2
0,134739,3,4,2,1,0
0,134744,2,4,1,0,3
0,134745,4,0,2,1,3
0,134746,0,2,3,1,4
0,134747,1,4,0,2,3
0,134750,2,3,4,0,1
0,134754,3,0,2,4,1
0,134755,4,2,1,3,0
0,134757,4,0,2,3,1
0,134759,2,3,1,4,0
0,134760,2,3,0,4,1
0,134765,2,3,1,4,0
0,134768,1,3,4,0,2
0,134771,2,1,0,4,3
0,134772,3,2,0,1,4
0,134775,0,3,2,4,1
0,134776,3,1,2,0,4
0,134777,1,2,4,3,0
0,134779,0,3,2,4,1
0,134782,0,4,3,1,2
0,134783,2,1,4,0,3
0,134789,3,4,1,0,2
0,134796,4,0,3,1,2
0,134799,0,3,4,2,1
0,134803,3,0,2,1,4
0,134804,0,2,4,1,3
0,134805,3,4,1,2,0
0,134808,3,4,1,0,2
0,134810,3,4,1,2,0
0,134811,0,2,4,1,3
0,134812,4,1,0,3,2
0,134816,1,2,0,3,4
0,134818,2,4,3,1,0
0,134819,2,1,0,3,4
0,134823,1,3,0,4,2
0,134825,4,2,3,1,0
0,134829,1,4,2,0,3
0,134832,0,2,4,3,1
0,134833,3,0,1,4,2
0,134838,1,3,0,4,2
0,134840,4,2,3,1,0
0,134845,0,1,4,3,2
0,134850,4,1,2,0,3
0,134851,1,4,2,3,0
0,134855,4,3,2,1,0
0,134865,1,0,2,4,3
0,134866,1,4,3,0,2
0,134868,1,3,0,2,4
0,134871,4,1,3,2,0
0,134881,0,4,3,2,1
0,134882,4,3,2,0,1
0,134884,3,4,0,2,1
0,134885,4,3,0,1,2
0,134886,4,3,1,0,2
0,134888,1,4,3,0,2
0,134889,4,0,1,3,2
0,134891,1,0,4,3,2
0,134894,1,2,0,3,4
0,134895,1,3,2,0,4
0,134898,3,4,0,2,1
0,134899,4,3,2,1,0
0,134901,4,0,2,1,3
0,134903,1,2,4,3,0
0,134904,1,0,2,4,3
0,134914,3,2,4,1,0
0,134916,0,3,1,2,4
0,134918,2,4,3,1,0
0,134919,3,1,2,0,4
0,134921,1,4,2,3,0
0,134924,1,3,4,2,0
0,134926,4,3,2,0,1
0,134927,3,1,4,0,2
0,134928,1,2,4,0,3
0,134930,1,3,4,2,0
0,134934,2,3,4,1,0
0,134936,4,2,0,3,1
0,134938,2,0,1,4,3
0,134939,0,1,3,4,2
0,134943,2,4,3,1,0
0,134945,2,3,0,1,4
0,134949,4,2,3,1,0
0,134951,3,0,2,4,1
0,134954,2,0,1,4,3
0,134955,2,3,4,0,1
0,134956,2,0,3,4,1
0,134957,2,0,4,3,1
0,134959,1,3,0,4,2
0,134962,0,2,4,3,1
0,134966,2,1,4,0,3
0,134970,1,0,3,2,4
0,134974,4,3,2,0,1
0,134975,0,2,4,3,1
0,134976,0,4,2,3,1
0,134982,2,3,0,4,1
0,134985,3,4,2,0,1
0,134994,0,3,4,1,2
0,134998,1,4,3,0,2
0,135000,0,3,4,2,1
0,135002,4,3,0,1,2
0,135009,4,1,2,0,3
0,135023,1,0,2,4,3
0,135024,3,1,0,2,4
0,135026,0,1,4,3,2
0,135028,2,0,1,3,4
0,135032,4,3,1,0,2
0,135033,2,1,3,4,0
0,135034,4,3,0,1,2
0,135035,4,2,1,3,0
0,135039,3,0,4,2,1
0,135040,4,3,2,0,1
0,135041,3,1,4,2,0
0,135043,4,3,0,2,1
0,135044,2,1,3,0,4
0,135045,1,4,3,2,0
0,135048,2,4,0,1,3
0,135049,0,4,3,2,1
0,135051,3,1,2,4,0
0,135056,0,2,1,4,3
0,135057,2,1,3,4,0
0,135060,4,3,1,2,0
0,135061,2,1,3,4,0
0,135065,2,1,0,3,4
0,135073,4,3,0,2,1
0,135079,4,2,0,1,3
0,135080,4,1,0,2,3
0,135087,4,1,2,3,0
0,135090,4,3,1,0,2
0,135092,1,3,2,4,0
0,135093,2,3,4,1,0
0,135094,4,0,2,1,3
0,135095,1,0,3,4,2
0,135099,2,4,0,1,3
0,135100,1,0,4,3,2
0,135102,4,0,2,1,3
0,135105,4,1,3,2,0
0,135107,4,0,3,2,1
0,135111,1,3,4,2,0
0,135113,2,1,3,4,0
0,135120,4,3,1,0,2
0,135126,2,0,1,4,3
0,135128,3,1,0,2,4
0,135129,3,1,4,0,2
0,135136,2,4,3,0,1
0,135140,2,1,4,3,0
0,135143,0,4,2,3,1
0,135145,1,3,2,0,4
0,135148,4,0,1,2,3
0,135149,3,1,2,4,0
0,135150,0,2,1,3,4
0,135152,3,2,0,4,1
0,135154,1,0,2,3,4
0,135155,1,2,3,4,0
0,135157,2,4,0,1,3
0,135158,0,4,3,1,2
0,135159,4,3,1,2,0
0,135160,4,1,3,2,0
0,135161,1,3,0,4,2
0,135164,0,1,4,2,3
0,135166,3,0,4,2,1
0,135169,0,2,4,3,1
0,135171,4,3,2,1,0
0,135177,3,2,0,1,4
0,135178,0,4,1,2,3
0,135179,1,3,0,4,2
0,135181,4,0,1,2,3
0,135184,1,4,3,0,2
0,135186,0,4,2,1,3
0,135191,1,4,2,3,0
0,135192,3,4,1,2,0
0,135194,2,3,4,1,0
0,135197,3,1,4,0,2
0,135198,2,0,1,4,3
0,135199,1,3,4,2,0
0,135204,1,4,3,0,2
0,135206,0,2,1,3,4
0,135209,1,2,0,3,4
0,135211,0,3,1,2,4
0,135218,2,1,4,0,3
0,135220,0,3,4,1,2
0,135222,1,0,4,3,2
0,135225,0,2,4,3,1
0,135228,0,1,3,2,4
0,135230,2,3,4,0,1
0,135233,4,2,1,3,0
0,135234,4,1,3,2,0
0,135239,3,0,4,2,1
0,135241,2,4,3,1,0
0,135244,3,4,1,0,2
0,135247,2,0,1,3,4
0,135250,1,2,4,0,3
0,135252,0,4,1,2,3
0,135253,3,2,0,1,4
0,135254,2,1,3,4,0
0,135255,4,0,2,1,3
0,135263,4,2,0,3,1
0,135264,1,4,3,2,0
0,135265,4,3,2,1,0
0,135266,4,1,3,2,0
0,135268,1,4,0,2,3
0,135277,0,4,3,2,1
0,135281,4,2,1,3,0
0,135283,1,4,0,2,3
0,135285,4,1,0,3,2
0,135286,1,0,2,3,4
0,135289,4,3,0,1,2
0,135290,2,4,1,0,3
0,135293,4,1,0,2,3
0,135296,0,1,2,4,3
0,135299,0,2,1,4,3
0,135305,3,0,1,2,4
0,135306,1,2,0,3,4
0,135307,4,0,1,3,2
0,135309,4,0,2,3,1
0,135310,0,2,1,3,4
0,135312,2,4,3,0,1
0,135313,0,4,3,1,2
0,135314,3,0,4,1,2
0,135320,2,1,0,3,4
0,135323,3,4,1,2,0
0,135326,2,1,0,3,4
0,135327,4,0,1,2,3
0,135328,4,0,2,3,1
0,135330,3,2,4,0,1
0,135331,1,4,3,2,0
0,135332,3,4,1,2,0
0,135336,0,2,4,3,1
0,135343,0,2,1,4,3
0,135349,1,3,0,2,4
0,135355,3,0,4,1,2
0,135356,0,1,4,2,3
0,135357,2,3,0,4,1
0,135363,3,1,4,2,0
0,135366,4,3,2,1,0
0,135368,3,0,1,4,2
0,135370,2,3,4,0,1
0,135377,4,1,2,0,3
0,135378,0,3,4,1,2
0,135379,4,2,1,3,0
0,135382,4,1,3,0,2
0,135389,1,2,3,4,0
0,135390,4,3,0,1,2
0,135391,2,1,4,3,0
0,135392,1,2,3,0,4
0,135397,4,0,2,1,3
0,135404,2,4,1,3,0
0,135406,4,0,2,3,1
0,135408,0,4,3,1,2
0,135413,4,3,0,2,1
0,135416,1,3,0,4,2
0,135417,4,2,3,1,0
0,135418,2,0,1,3,4
0,135421,3,2,4,0,1
0,135422,3,4,0,1,2
0,135424,1,2,3,4,0
0,135428,3,1,0,2,4
0,135430,2,3,0,4,1
0,135434,1,0,3,2,4
0,135437,1,2,0,3,4
0,135438,4,1,2,0,3
0,135441,0,3,4,1,2
0,135442,2,1,0,3,4
0,135443,0,4,1,2,3
0,135447,2,4,3,1,0
0,135448,0,1,4,2,3
0,135450,3,2,4,0,1
0,135452,3,2,4,0,1
0,135453,2,1,4,3,0
0,135458,2,4,0,1,3
0,135460,4,2,1,3,0
0,135461,4,3,1,0,2
0,135463,0,2,1,3,4
0,135467,4,1,2,0,3
0,135473,4,3,2,0,1
0,135477,0,1,3,2,4
0,135478,1,2,3,4,0
0,135480,2,4,3,0,1
0,135486,2,3,4,0,1
0,135487,4,2,1,3,0
0,135489,0,1,4,3,2
0,135490,4,1,0,2,3
0,135491,4,0,1,3,2
0,135498,1,0,2,4,3
0,135510,2,3,4,0,1
0,135516,2,3,0,1,4
0,135517,3,0,2,1,4
0,135523,4,3,2,1,0
0,135526,0,1,4,3,2
0,135533,1,0,4,3,2
0,135537,3,1,4,0,2
0,135538,2,3,1,0,4
0,135543,2,3,4,0,1
0,135544,0,4,2,1,3
0,135545,4,3,0,2,1
0,135547,1,2,4,3,0
0,135551,0,1,4,2,3
0,135554,0,4,3,2,1
0,135555,3,4,1,2,0
0,135558,3,1,2,0,4
0,135559,3,4,1,0,2
0,135560,0,2,4,3,1
0,135563,0,1,4,2,3
0,135569,2,3,1,4,0
0,135571,3,1,2,4,0
0,135572,0,3,4,1,2
0,135576,3,4,0,1,2
0,135583,2,4,1,0,3
0,135584,2,0,4,1,3
0,135589,4,1,0,3,2
0,135591,3,2,4,0,1
0,135593,0,4,1,2,3
0,135594,0,1,2,4,3
0,135595,1,0,2,3,4
0,135599,2,0,1,3,4
0,135602,2,1,0,4,3
0,135603,1,4,0,2,3
0,135604,1,0,4,3,2
0,135606,0,2,4,1,3
0,135607,4,2,3,0,1
0,135612,0,1,2,3,4
0,135616,3,1,4,2,0
0,135618,0,1,4,3,2
0,135625,0,1,2,3,4
0,135627,3,0,4,1,2
0,135628,2,0,4,3,1
0,135629,4,1,0,3,2
0,135632,4,0,2,1,3
0,135633,0,1,3,2,4
0,135639,2,1,0,3,4
0,135640,4,1,3,0,2
0,135644,4,3,2,1,0
0,135645,1,2,4,0,3
0,135647,4,0,1,2,3
0,135648,4,0,3,2,1
0,135649,3,2,1,0,4
0,135650,0,3,1,4,2
0,135651,2,0,1,3,4
0,135654,4,1,2,3,0
0,135656,3,0,2,4,1
0,135657,1,4,3,2,0
0,135661,3,2,0,1,4
0,135665,0,3,2,1,4
0,135668,4,0,1,3,2
0,135669,3,1,4,0,2
0,135672,1,2,0,3,4
0,135674,3,4,0,2,1
0,135682,1,0,3,4,2
0,135683,3,0,1,2,4
0,135686,3,1,4,2,0
0,135687,2,1,0,3,4
0,135690,0,2,1,4,3
0,135700,2,0,1,3,4
0,135701,3,0,2,4,1
0,135707,4,3,2,0,1
0,135709,1,3,2,4,0
0,135712,0,3,4,2,1
0,135717,3,0,4,1,2
0,135718,1,0,3,2,4
0,135719,3,4,0,2,1
0,135720,3,1,4,2,0
0,135721,1,4,3,0,2
0,135726,3,4,0,2,1
0,135727,1,3,2,0,4
0,135728,0,4,3,2,1
0,135733,1,2,3,4,0
0,135738,4,3,0,2,1
0,135741,4,2,3,1,0
0,135742,0,1,2,3,4
0,135743,1,3,2,4,0
0,135748,2,0,1,4,3
0,135753,4,1,2,0,3
0,135754,1,3,4,2,0
0,135762,2,4,0,1,3
0,135765,4,0,2,3,1
0,135768,1,0,4,3,2
0,135771,2,1,0,3,4
0,135772,3,1,0,2,4
0,135773,3,1,2,4,0
0,135775,4,1,2,0,3
0,135777,1,4,3,0,2
0,135784,3,4,2,0,1
0,135785,4,0,2,3,1
0,135788,3,1,2,0,4
0,135789,2,0,3,4,1
0,135790,4,2,3,1,0
0,135797,2,3,4,1,0
0,135802,0,2,3,4,1
0,135803,0,3,1,2,4
0,135805,3,2,1,0,4
0,135810,1,4,0,2,3
0,135814,2,1,3,4,0
0,135819,0,4,1,3,2
0,135827,0,2,3,4,1
0,135828,3,4,0,1,2
0,135830,0,2,1,3,4
0,135835,2,3,0,1,4
0,135836,0,4,3,2,1
0,135838,1,3,4,2,0
0,135841,3,1,4,2,0
0,135843,4,1,0,2,3
0,135846,4,0,1,3,2
0,135847,2,1,0,4,3
0,135848,4,3,0,1,2
0,135849,3,1,4,0,2
0,135850,3,4,2,0,1
0,135852,4,0,2,3,1
0,135857,1,2,4,3,0
0,135866,4,1,0,3,2
0,135870,1,2,0,3,4
0,135871,2,1,3,4,0
0,135872,2,0,3,4,1
0,135875,0,1,4,3,2
0,135877,4,3,1,0,2
0,135878,1,3,2,4,0
0,135879,3,1,2,4,0
0,135881,4,3,1,2,0
0,135884,2,4,1,0,3
0,135885,4,1,3,2,0
0,135887,2,0,4,3,1
0,135889,1,4,2,3,0
0,135890,3,4,1,0,2
0,135891,3,0,4,2,1
0,135892,1,3,2,4,0
0,135897,4,1,3,0,2
0,135900,1,0,3,2,4
0,135903,3,0,1,4,2
0,135906,4,3,0,1,2
0,135907,1,0,2,3,4
0,135908,4,3,2,0,1
0,135909,1,4,0,2,3
0,135916,1,4,0,2,3
0,135919,2,1,4,0,3
0,135920,0,1,3,4,2
0,135924,1,3,4,2,0
0,135925,1,3,2,4,0
0,135927,3,1,2,0,4
0,135929,3,1,2,4,0
0,135931,1,3,4,0,2
0,135934,0,1,2,3,4
0,135941,1,3,2,4,0
0,135943,3,4,1,2,0
0,135947,2,0,1,3,4
0,135949,2,0,4,3,1
0,135953,3,0,1,2,4
0,135958,4,0,1,2,3
0,135959,3,2,1,4,0
0,135960,1,2,4,0,3
0,135966,3,0,4,2,1
0,135972,0,3,4,1,2
0,135973,2,4,0,3,1
0,135979,3,4,1,0,2
0,135981,0,3,4,1,2
0,135982,0,4,1,2,3
0,135987,0,3,2,4,1
0,135989,4,1,0,3,2
0,135990,3,4,0,2,1
0,135991,2,1,0,4,3
0,135994,4,3,2,0,1
0,135995,0,4,2,3,1
0,136002,0,2,3,4,1
0,136003,1,3,0,4,2
0,136007,4,1,0,3,2
0,136011,0,1,4,2,3
0,136012,0,1,4,3,2
0,136014,0,2,1,3,4
0,136020,1,0,2,4,3
0,136021,2,1,0,4,3
0,136022,1,4,3,0,2
0,136024,1,4,2,3,0
0,136025,3,2,4,1,0
0,136029,0,2,4,3,1
0,136030,1,3,4,2,0
0,136031,3,2,1,4,0
0,136034,0,1,4,3,2
0,136035,1,4,0,2,3
0,136036,4,0,1,3,2
0,136040,4,3,0,1,2
0,136041,2,1,0,4,3
0,136043,3,0,4,2,1
0,136045,0,1,3,2,4
0,136046,4,3,0,1,2
0,136049,1,2,3,0,4
0,136050,1,3,4,0,2
0,136055,4,0,1,3,2
0,136062,1,2,4,0,3
0,136069,1,2,4,3,0
0,136072,1,2,0,3,4
0,136075,4,3,2,1,0
0,136076,0,2,3,1,4
0,136078,3,2,4,1,0
0,136082,3,4,1,2,0
0,136083,4,2,1,0,3
0,136088,1,0,3,2,4
0,136089,3,4,2,1,0
0,136091,1,4,2,3,0
0,136092,1,2,0,3,4
0,136095,2,3,1,0,4
0,136099,2,1,4,0,3
0,136103,3,4,0,1,2
0,136104,2,3,0,1,4
0,136114,2,4,1,3,0
0,136115,2,1,0,3,4
0,136116,4,0,3,1,2
0,136121,2,1,4,0,3
0,136122,4,3,1,2,0
0,136124,2,1,3,0,4
0,136126,0,4,1,3,2
0,136128,1,0,4,2,3
0,136129,2,4,0,1,3
0,136132,2,0,3,4,1
0,136133,2,3,0,1,4
0,136134,2,0,3,4,1
0,136136,2,0,4,3,1
0,136137,2,1,0,4,3
0,136138,1,0,2,3,4
0,136139,3,4,2,1,0
0,136141,3,2,1,4,0
0,136142,3,0,4,1,2
0,136145,1,4,2,0,3
0,136151,1,4,0,2,3
0,136154,1,3,2,0,4
0,136156,4,3,1,0,2
0,136157,1,3,0,2,4
0,136158,0,2,3,1,4
0,136159,0,4,2,3,1
0,136160,0,2,1,4,3
0,136161,3,0,1,2,4
0,136162,2,4,1,3,0
0,136163,3,4,0,2,1
0,136164,4,2,1,3,0
0,136169,0,1,4,3,2
0,136170,4,3,0,2,1
0,136176,4,0,1,2,3
0,136178,2,4,1,0,3
0,136180,4,2,1,3,0
0,136182,2,3,1,0,4
0,136183,0,1,2,3,4
0,136184,2,1,4,0,3
0,136187,4,1,3,0,2
0,136189,1,4,0,2,3
0,136192,0,2,1,4,3
0,136195,4,2,1,3,0
0,136196,4,2,3,0,1
0,136197,2,3,4,1,0
0,136203,3,0,2,4,1
0,136204,4,0,3,1,2
0,136205,3,4,0,1,2
0,136208,1,4,2,0,3
0,136213,3,4,0,1,2
0,136214,3,4,2,0,1
0,136215,4,3,1,0,2
0,136216,0,4,1,2,3
0,136217,1,3,2,4,0
0,136222,2,0,1,3,4
0,136227,2,4,0,1,3
0,136231,4,3,2,1,0
0,136232,1,3,4,0,2
0,136234,4,2,1,0,3
0,136237,1,4,2,3,0
0,136241,2,1,4,0,3
0,136242,0,2,3,4,1
0,136243,3,0,2,1,4
0,136251,0,1,4,2,3
0,136259,0,3,2,4,1
0,136263,1,4,0,3,2
0,136264,2,4,0,3,1
0,136265,2,4,3,1,0
0,136267,3,1,2,0,4
0,136268,4,1,0,3,2
0,136271,1,4,2,0,3
0,136272,1,3,2,0,4
0,136274,4,1,3,0,2
0,136276,4,3,0,1,2
0,136280,2,3,4,0,1
0,136283,0,2,1,4,3
0,136288,0,2,3,4,1
0,136292,1,2,3,4,0
0,136294,4,3,1,0,2
0,136295,4,0,3,2,1
0,136301,3,0,2,4,1
0,136303,3,2,1,4,0
0,136310,3,4,0,2,1
0,136312,0,1,2,4,3
0,136316,4,2,3,1,0
0,136319,0,3,4,2,1
0,136320,0,2,4,1,3
0,136321,0,3,1,4,2
0,136322,2,1,4,0,3
0,136325,1,3,2,0,4
0,136327,2,1,4,0,3
0,136329,2,1,4,0,3
0,136330,4,0,3,2,1
0,136331,0,4,3,1,2
0,136338,1,4,0,2,3
0,136339,2,0,3,1,4
0,136340,1,0,2,4,3
0,136345,2,4,1,3,0
0,136346,3,1,4,0,2
0,136347,4,1,3,0,2
0,136349,1,3,4,2,0
0,136354,1,0,4,2,3
0,136358,2,0,1,4,3
0,136361,4,1,2,0,3
0,136362,0,3,4,2,1
0,136363,4,2,1,0,3
0,136364,3,0,2,1,4
0,136369,2,1,0,4,3
0,136372,4,3,2,0,1
0,136373,0,2,1,4,3
0,136374,3,4,2,1,0
0,136377,4,1,2,0,3
0,136378,1,3,4,0,2
0,136381,4,0,1,3,2
0,136382,4,1,2,3,0
0,136383,3,4,2,1,0
0,136390,2,4,3,1,0
0,136393,4,1,0,2,3
0,136395,0,3,4,1,2
0,136396,2,1,4,3,0
0,136397,2,0,3,1,4
0,136398,4,3,2,1,0
0,136400,0,2,4,3,1
0,136403,0,4,3,2,1
0,136404,0,2,4,3,1
0,136406,3,0,2,1,4
0,136412,2,1,0,3,4
0,136413,0,2,1,3,4
0,136414,4,2,1,3,0
0,136418,3,4,0,1,2
0,136419,4,0,1,3,2
0,136429,4,2,1,0,3
0,136431,1,3,2,0,4
0,136432,0,3,4,1,2
0,136433,1,2,0,4,3
0,136436,4,1,3,0,2
0,136446,2,0,3,4,1
0,136448,3,0,2,4,1
0,136449,0,4,1,2,3
0,136456,0,2,1,3,4
0,136457,1,2,0,4,3
0,136458,3,4,0,1,2
0,136466,4,0,2,1,3
0,136467,3,1,2,0,4
0,136469,4,2,1,0,3
0,136472,2,4,0,3,1
0,136474,1,0,3,2,4
0,136477,1,2,4,0,3
0,136478,1,0,2,3,4
0,136479,1,0,3,4,2
0,136486,4,3,2,1,0
0,136487,2,3,1,0,4
0,136491,2,0,3,4,1
0,136494,1,0,2,4,3
0,136495,2,0,4,3,1
0,136497,2,0,4,3,1
0,136498,0,4,3,1,2
0,136502,2,4,3,1,0
0,136503,1,2,4,3,0
0,136504,1,4,0,2,3
0,136512,3,4,1,2,0
0,136514,0,3,1,4,2
0,136519,3,4,1,2,0
0,136521,0,4,3,1,2
0,136528,4,0,1,2,3
0,136530,2,0,1,3,4
0,136531,0,2,4,3,1
0,136532,0,3,1,2,4
0,136533,2,0,1,4,3
0,136535,2,3,1,0,4
0,136542,4,2,0,3,1
0,136543,4,3,2,0,1
